appareil,station,latitude,longitude,latitude_amont,longitude_amont,latitude_aval,longitude_aval,url_article,altitude_moyenne,ratio_jours_faible_neige,jours_neige_faible,jours_neige_critique,jours_total,neige_moyenne_cm,neige_min_cm,neige_max_cm,nb_jours_mesure,nombre_periodes_secheresse,duree_max_secheresse,duree_moyenne_secheresse
TKD des Cascades,Sixt-Fer-à-Cheval (Le Grand Massif),46.04463835953988,6.765107810497284,46.04463835953988,6.765107810497284,46.04463835953988,6.765107810497284,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-cascades-montagner-5649.html,808.5,0.11049723756906077,20,20,181,475.516022099448,0.0,895.5999999999998,181,1,20,20.0
TCD10 des Mémises,Thollon-les-Mémises,46.39037249470707,6.7172276973724365,46.39037249470707,6.7172276973724365,46.39037249470707,6.7172276973724365,https://www.remontees-mecaniques.net/bdd/reportage-tcd10-des-memises-poma-6259.html,,0.10497237569060773,19,19,181,609.5690607734807,0.0,981.0,181,1,19,19.0
TKD du Châtel,Albiez,45.2175004934732,6.3343933224678,45.2175004934732,6.3343933224678,45.2175004934732,6.3343933224678,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-chatel-montaz-mautino-2489.html,1593.0,0.09944751381215469,18,18,181,1841.8469613259665,0.0,3268.9999999999995,181,1,18,18.0
TKD des Étoiles,Courchevel (Les 3 Vallées),45.411165079267796,6.634111404418946,45.411165079267796,6.634111404418946,45.411165079267796,6.634111404418946,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-etoiles-poma-7006.html,1849.0,0.06077348066298342,11,11,181,7231.286740331488,0.0,13007.500000000005,181,1,11,11.0
TKD de la Tour du Pin,Crest-Voland (Espace Diamant),45.78434848728298,6.51264488697052,45.78434848728298,6.51264488697052,45.78434848728298,6.51264488697052,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-tour-du-pin-montaz-mautino-9004.html,,0.09944751381215469,18,18,181,1986.0414364640865,0.0,3563.1000000000013,181,1,18,18.0
TKF de l'Écureuil,Flumet (Espace Diamant),45.82357895786282,6.543286442756653,45.82357895786282,6.543286442756653,45.82357895786282,6.543286442756653,https://www.remontees-mecaniques.net/bdd/reportage-tkf-de-l-ecureuil-poma-7082.html,1078.0,0.10497237569060773,19,18,181,994.8011049723768,0.0,1793.4000000000003,181,1,19,19.0
TKD du Gust,La Féclaz (Savoie Grand Revard),45.641106841571954,5.983011698782548,45.641106841571954,5.983011698782548,45.641106841571954,5.983011698782548,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-gust-montaz-mautino-6538.html,1365.0,0.19889502762430938,36,20,181,473.65966850828704,0.0,934.4,181,1,36,36.0
TKD du Tyrolien,La Plagne (Paradiski),45.50766648641317,6.710216403007507,45.50766648641317,6.710216403007507,45.50766648641317,6.710216403007507,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-tyrolien-poma-montagner-8982.html,,0.06077348066298342,11,11,181,9235.23038674033,0.0,16571.700000000004,181,1,11,11.0
TSD6 Eucherts,La Rosière (Espace San Bernardo),45.6259761100824,6.86439514160156,45.6259761100824,6.86439514160156,45.6259761100824,6.86439514160156,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-eucherts-poma-527.html,,0.06077348066298342,11,11,181,4957.753038674036,0.0,9088.399999999996,181,1,11,11.0
TKE des Chamois 2,La Toussuire (Les Sybelles),45.247438541646304,6.221015166083817,45.247438541646304,6.221015166083817,45.247438541646304,6.221015166083817,https://www.remontees-mecaniques.net/bdd/reportage-tke-des-chamois-2-leitner-7406.html,2264.5,0.09944751381215469,18,11,181,4309.754696132599,0.0,7880.800000000002,181,1,18,18.0
TSD6B du Pré-Saint-Esprit,Les Arcs (Paradiski),45.55790199953219,6.822314501005168,45.55790199953219,6.822314501005168,45.55790199953219,6.822314501005168,https://www.remontees-mecaniques.net/bdd/reportage-tsd6b-du-pre-saint-esprit-doppelmayr-ingelo-8374.html,,0.06077348066298342,11,11,181,7061.487292817676,0.0,12948.499999999995,181,1,11,11.0
TB5x4 de la Croisette,Les Menuires (Les 3 Vallées),45.31934386744019,6.534901857376099,45.31934386744019,6.534901857376099,45.31934386744019,6.534901857376099,https://www.remontees-mecaniques.net/bdd/reportage-tb5x4-de-la-croisette-gimar-5954.html,1755.5,0.06077348066298342,11,11,181,4390.169060773477,0.0,8086.700000000001,181,1,11,11.0
TKD de la Masse,Les Menuires (Les 3 Vallées),45.3100903574844,6.51829898357391,45.3100903574844,6.51829898357391,45.3100903574844,6.51829898357391,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-masse-montaz-mautino-3594.html,,0.06077348066298342,11,11,181,4390.169060773477,0.0,8086.700000000001,181,1,11,11.0
TKD des Trolliers,Les Saisies (Espace Diamant),45.7621640685798,6.55912756919861,45.7621640685798,6.55912756919861,45.7621640685798,6.55912756919861,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-trolliers-montaz-mautino-3178.html,,0.06077348066298342,11,11,181,6514.234806629835,0.0,11865.099999999993,181,1,11,11.0
TSD6 de Bellasta,Les Saisies (Espace Diamant),45.781703583167186,6.610647439956665,45.781703583167186,6.610647439956665,45.781703583167186,6.610647439956665,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-bellasta-doppelmayr-5330.html,,0.06077348066298342,11,11,181,6514.234806629835,0.0,11865.099999999993,181,1,11,11.0
TCD6 Tougnète 1,Méribel (Les 3 Vallées),45.3908670081981,6.5678608417511,45.3908670081981,6.5678608417511,45.3908670081981,6.5678608417511,https://www.remontees-mecaniques.net/bdd/reportage-tcd6-tougnete-1-poma-3378.html,1672.0,0.06077348066298342,11,11,181,3550.4657458563534,0.0,6328.499999999997,181,1,11,11.0
TKE de l'Altiport,Méribel (Les 3 Vallées),45.4049058098094,6.57828658819199,45.4049058098094,6.57828658819199,45.4049058098094,6.57828658819199,https://www.remontees-mecaniques.net/bdd/reportage-tke-de-l-altiport-autres-constructeurs-3512.html,1802.0,0.06077348066298342,11,11,181,3550.4657458563534,0.0,6328.499999999997,181,1,11,11.0
TKD du Terret,Notre-Dame-de-Bellecombe (Espace Diamant),45.810233489457445,6.520739793777467,45.810233489457445,6.520739793777467,45.810233489457445,6.520739793777467,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-terret-montaz-mautino-7178.html,1193.0,0.09944751381215469,18,18,181,2937.2419889502758,0.0,5266.0,181,1,18,18.0
TSD6 de Rosaël,Orelle (Les 3 Vallées),45.2466992580251,6.57023191452026,45.2466992580251,6.57023191452026,45.2466992580251,6.57023191452026,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-rosael-doppelmayr-3584.html,2671.5,0.09944751381215469,18,18,181,1165.6243093922662,0.0,2248.0999999999995,181,1,18,18.0
TKD des Campanules,Pralognan-la-Vanoise,45.3877363356689,6.7327281832695,45.3877363356689,6.7327281832695,45.3877363356689,6.7327281832695,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-campanules-poma-3154.html,2024.5,0.06077348066298342,11,11,181,3082.1900552486168,0.0,5511.5999999999985,181,1,11,11.0
TSF4 de la Gentiane,Pralognan-la-Vanoise,45.38131716130732,6.735600829124451,45.38131716130732,6.735600829124451,45.38131716130732,6.735600829124451,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-la-gentiane-gmm-8651.html,1824.0,0.06077348066298342,11,11,181,3082.1900552486168,0.0,5511.5999999999985,181,1,11,11.0
TSD6 de la Lune Bleue,Saint-François-Longchamp (Le Grand Domaine),45.41740106223562,6.364248991012573,45.41740106223562,6.364248991012573,45.41740106223562,6.364248991012573,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-la-lune-bleue-poma-5574.html,1803.0,0.06077348066298342,11,11,181,3326.0419889502737,0.0,5978.700000000002,181,1,11,11.0
TSD4 du Grand Plan,Sainte-Foy-Tarentaise,45.577051466722,6.89393162727356,45.577051466722,6.89393162727356,45.577051466722,6.89393162727356,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-du-grand-plan-doppelmayr-5034.html,1644.0,0.09944751381215469,18,18,181,858.0966850828736,0.0,1562.2000000000007,181,1,18,18.0
TKD du Grand Coin,Val Cenis (Haute Maurienne Vanoise),45.271352951228,6.84870153665543,45.271352951228,6.84870153665543,45.271352951228,6.84870153665543,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-grand-coin-montagner-1996.html,,0.06077348066298342,11,11,181,6264.916022099444,0.0,12745.899999999996,181,1,11,11.0
TKE des Sablons,Val Cenis (Haute Maurienne Vanoise),45.28455992747429,6.884521096944809,45.28455992747429,6.884521096944809,45.28455992747429,6.884521096944809,https://www.remontees-mecaniques.net/bdd/reportage-tke-des-sablons-doppelmayr-4904.html,,0.06077348066298342,11,11,181,6264.916022099444,0.0,12745.899999999996,181,1,11,11.0
TSD6 de la Colomba,Val Cenis (Haute Maurienne Vanoise),45.2888408004518,6.90790057182312,45.2888408004518,6.90790057182312,45.2888408004518,6.90790057182312,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-la-colomba-doppelmayr-3668.html,,0.06077348066298342,11,11,181,6264.916022099444,0.0,12745.899999999996,181,1,11,11.0
TKE du Club,Val Thorens (Les 3 Vallées),45.29434309232011,6.586373448371887,45.29434309232011,6.586373448371887,45.29434309232011,6.586373448371887,https://www.remontees-mecaniques.net/bdd/reportage-tke-du-club-doppelmayr-6160.html,2367.0,0.06077348066298342,11,11,181,4467.408839779006,0.0,8440.499999999998,181,1,11,11.0
TSF4 de Thimel,Valloire (Galibier Thabor),45.150455516379,6.43688589334488,45.150455516379,6.43688589334488,45.150455516379,6.43688589334488,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-thimel-poma-2397.html,1975.5,0.06077348066298342,11,11,181,3330.625966850829,0.0,6269.500000000004,181,1,11,11.0
TSD6 des Jeux,Valmeinier (Galibier Thabor),45.1743114323733,6.49423688650131,45.1743114323733,6.49423688650131,45.1743114323733,6.49423688650131,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-des-jeux-leitner-4141.html,2095.0,0.06077348066298342,11,11,181,3402.902762430942,0.0,6310.300000000001,181,1,11,11.0
TSD4 des Inversins,Valmeinier (Galibier Thabor),45.1682302005326,6.49106651544571,45.1682302005326,6.49106651544571,45.1682302005326,6.49106651544571,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-des-inversins-poma-158.html,1984.0,0.06077348066298342,11,11,181,3402.902762430942,0.0,6310.300000000001,181,1,11,11.0
Télécorde des Pélèves,Valmorel (Le Grand Domaine),45.42967520019967,6.4290189743042,45.42967520019967,6.4290189743042,45.42967520019967,6.4290189743042,https://www.remontees-mecaniques.net/bdd/reportage-telecorde-des-peleves-gmm-7046.html,2376.5,0.06077348066298342,11,11,181,7019.244198895025,0.0,12780.499999999996,181,1,11,11.0
TSD4 des Gaboureaux,Chamrousse,45.124432219328106,5.878680646419525,45.124432219328106,5.878680646419525,45.124432219328106,5.878680646419525,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-des-gaboureaux-poma-8474.html,1803.5,0.09944751381215469,18,18,181,2890.91491712707,0.0,5750.699999999999,181,1,18,18.0
TSD6 de  Bérangère,Chamrousse,45.11047532988547,5.8768969774246225,45.11047532988547,5.8768969774246225,45.11047532988547,5.8768969774246225,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-berangere-leitner-8582.html,1941.5,0.09944751381215469,18,18,181,2890.91491712707,0.0,5750.699999999999,181,1,18,18.0
TSCD8-10 des Jeux,L'Alpe d'Huez (Alpe d'Huez Grand Domaine Ski),45.0983137384472,6.070289611816406,45.0983137384472,6.070289611816406,45.0983137384472,6.070289611816406,https://www.remontees-mecaniques.net/bdd/reportage-tscd8-10-des-jeux-poma-5726.html,1865.0,0.06077348066298342,11,11,181,5176.154143646405,0.0,9890.400000000003,181,1,11,11.0
TKD des Pâtres,L'Alpe du Grand Serre,45.0022723940005,5.84865599870682,45.0022723940005,5.84865599870682,45.0022723940005,5.84865599870682,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-patres-montaz-mautino-2471.html,,0.09944751381215469,18,11,181,2032.4005524861866,0.0,4090.2999999999997,181,1,18,18.0
TSCD6-8 du Grand Cerf,Les Sept Laux,45.2643456660089,6.01583003997803,45.2643456660089,6.01583003997803,45.2643456660089,6.01583003997803,https://www.remontees-mecaniques.net/bdd/reportage-tscd6-8-du-grand-cerf-doppelmayr-165.html,1845.5,0.09944751381215469,18,11,181,4259.870165745856,0.0,8228.0,181,1,18,18.0
TKD des Écureuils,Saint-Pierre-de-Chartreuse - Le Planolet,45.3680328546136,5.83743900060654,45.3680328546136,5.83743900060654,45.3680328546136,5.83743900060654,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-ecureuils-montaz-mautino-3175.html,,0.20441988950276244,37,36,181,263.4182320441991,0.0,468.9000000000001,181,1,37,37.0
TKD du Creux de la Neige,Saint-Pierre-de-Chartreuse - Le Planolet,45.35109156816571,5.845083296298981,45.35109156816571,5.845083296298981,45.35109156816571,5.845083296298981,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-creux-de-la-neige-montaz-mautino-8700.html,,0.20441988950276244,37,36,181,263.4182320441991,0.0,468.9000000000001,181,1,37,37.0
TKD des Timelles,Saint-Pierre-de-Chartreuse - Le Planolet,45.34707176785462,5.836667865514755,45.34707176785462,5.836667865514755,45.34707176785462,5.836667865514755,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-timelles-montaz-mautino-5746.html,1342.5,0.20441988950276244,37,36,181,263.4182320441991,0.0,468.9000000000001,181,1,37,37.0
TKD des Jaux 2,Villard-de-Lans (Espace Villard-Corrençon),45.0331642724641,5.57383418083191,45.0331642724641,5.57383418083191,45.0331642724641,5.57383418083191,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-jaux-2-poma-2175.html,1674.0,0.10497237569060773,19,11,181,865.0441988950276,0.0,1604.0,181,1,19,19.0
ASC14 Ascenseur Incliné Villard Reculas,Villard-Reculas (Alpe d'Huez Grand Domaine Ski),45.09692778869133,6.0357025265693665,45.09692778869133,6.0357025265693665,45.09692778869133,6.0357025265693665,https://www.remontees-mecaniques.net/bdd/reportage-asc14-ascenseur-incline-villard-reculas-poma-9052.html,1525.0,0.10497237569060773,19,19,181,953.6712707182327,0.0,1861.5999999999997,181,1,19,19.0
TKD du Ruibon,Abriès (Haut-Guil - Queyras),44.799503560258195,6.955563426017761,44.799503560258195,6.955563426017761,44.799503560258195,6.955563426017761,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-ruibon-montaz-mautino-7484.html,2139.5,0.06077348066298342,11,11,181,665.3149171270719,0.0,1602.1000000000001,181,1,11,11.0
TKD du Petit Prince 1 & 2,Villard-Reculas (Alpe d'Huez Grand Domaine Ski),45.0949926719375,6.04732990232151,45.0949926719375,6.04732990232151,45.0949926719375,6.04732990232151,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-petit-prince-1-2-poma-3214.html,,0.10497237569060773,19,19,181,953.6712707182327,0.0,1861.5999999999997,181,1,19,19.0
TKD du Serre,Arvieux (Queyras),44.78242903097542,6.735584735870362,44.78242903097542,6.735584735870362,44.78242903097542,6.735584735870362,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-serre-montaz-mautino-7392.html,1727.5,0.10497237569060773,19,18,181,517.6928176795582,0.0,1036.0,181,1,19,19.0
TKD de Champcella,Chantemerle (Serre Chevalier Vallée),44.9280167929905,6.57338351011276,44.9280167929905,6.57338351011276,44.9280167929905,6.57338351011276,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-champcella-poma-2298.html,1006.5,0.06077348066298342,11,11,181,2346.8254143646395,0.0,4622.800000000001,181,1,11,11.0
TKD du Plateau d'Emparis,Le Chazelet,45.0563833495976,6.28032803535461,45.0563833495976,6.28032803535461,45.0563833495976,6.28032803535461,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-plateau-d-emparis-montaz-mautino-3193.html,,0.09944751381215469,18,18,181,1153.7966850828739,0.0,2201.5999999999995,181,1,18,18.0
TKD du Cros,Le Dévoluy,44.67699205763003,5.925096273422242,44.67699205763003,5.925096273422242,44.67699205763003,5.925096273422242,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-cros-poma-7351.html,1490.0,0.06077348066298342,11,11,181,2744.439779005526,0.0,5644.000000000001,181,1,11,11.0
TKE de l'Obélisque,Montgenèvre (Vialattea),44.9346381876145,6.72944247722626,44.9346381876145,6.72944247722626,44.9346381876145,6.72944247722626,https://www.remontees-mecaniques.net/bdd/reportage-tke-de-l-obelisque-axet-idm-4616.html,1872.0,0.06077348066298342,11,11,181,3311.890055248619,0.0,7186.3,181,1,11,11.0
TKD Meollion I & II,Orcières Merlette,44.70761472133168,6.316784620285034,44.70761472133168,6.316784620285034,44.70761472133168,6.316784620285034,https://www.remontees-mecaniques.net/bdd/reportage-tkd-meollion-i-ii-poma-2351.html,,0.06077348066298342,11,11,181,2970.6828729281756,0.0,5940.4000000000015,181,1,11,11.0
TSD6 de la Crête des Bans,Puy-Saint-Vincent,44.820139,6.491048,44.820139,6.491048,44.820139,6.491048,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-la-crete-des-bans-doppelmayr-7420.html,,0.06077348066298342,11,11,181,1856.925414364639,0.0,3684.1,181,1,11,11.0
TSD6 de l'Homme de Pierre,Risoul (La Forêt Blanche),44.62145475850191,6.632746696996037,44.62145475850191,6.632746696996037,44.62145475850191,6.632746696996037,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-l-homme-de-pierre-leitner-9097.html,2124.5,0.06077348066298342,11,11,181,2167.664088397791,0.0,4384.799999999999,181,1,11,11.0
TSF3 de Valbelle-Razis,Risoul (La Forêt Blanche),44.5906505521554,6.63387268781662,44.5906505521554,6.63387268781662,44.5906505521554,6.63387268781662,https://www.remontees-mecaniques.net/bdd/reportage-tsf3-de-valbelle-razis-poma-2725.html,,0.06077348066298342,11,11,181,2167.664088397791,0.0,4384.799999999999,181,1,11,11.0
TKF de la Vernie,Saint-Léger-les-Mélèzes (Champsaur 3Gliss),44.645270795133804,6.205985784399673,44.645270795133804,6.205985784399673,44.645270795133804,6.205985784399673,https://www.remontees-mecaniques.net/bdd/reportage-tkf-de-la-vernie-poma-8174.html,,0.10497237569060773,19,11,181,692.4845303867406,0.0,1449.5999999999997,181,1,19,19.0
TCP2X12 de la Pinatelle,Auron,44.2565132185162,6.9221618771553,44.2565132185162,6.9221618771553,44.2565132185162,6.9221618771553,https://www.remontees-mecaniques.net/bdd/reportage-tcp2x12-de-la-pinatelle-poma-2984.html,1462.5,0.06077348066298342,11,11,181,1322.8812154696138,0.0,3207.099999999999,181,1,11,11.0
TSF4 des Huskies,Gréolières-les-Neiges,43.82977087223906,6.970219016075134,43.82977087223906,6.970219016075134,43.82977087223906,6.970219016075134,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-des-huskies-gmm-5304.html,,0.5027624309392266,91,90,181,38.96795580110499,0.0,80.29999999999998,181,1,91,91.0
TSF4 des Marmottes,Isola 2000,44.1822154986233,7.15087652206421,44.1822154986233,7.15087652206421,44.1822154986233,7.15087652206421,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-des-marmottes-poma-3756.html,,0.06077348066298342,11,11,181,2376.4994475138114,0.0,6126.700000000001,181,1,11,11.0
TKD Col de Fours,Le Sauze,44.34438009244809,6.695823669433594,44.34438009244809,6.695823669433594,44.34438009244809,6.695823669433594,https://www.remontees-mecaniques.net/bdd/reportage-tkd-col-de-fours-poma-4255.html,,0.06077348066298342,11,11,181,1838.3944751381216,0.0,4060.0000000000005,181,1,11,11.0
TKD de la Savonnette I & II,Le Sauze,44.37242109710599,6.680674552917481,44.37242109710599,6.680674552917481,44.37242109710599,6.680674552917481,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-savonnette-i-ii-poma-7443.html,,0.06077348066298342,11,11,181,1838.3944751381216,0.0,4060.0000000000005,181,1,11,11.0
TKD de Sestrière,Pra Loup (La Foux-Pra Loup - Espace Lumière),44.3645597701446,6.58712446689606,44.3645597701446,6.58712446689606,44.3645597701446,6.58712446689606,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-sestriere-poma-2388.html,,0.06077348066298342,11,11,181,1434.7226519337023,0.0,3180.2000000000007,181,1,11,11.0
TSF4 de l'Observatoire,Val d'Allos - La Foux (La Foux-Pra Loup - Espace Lumière),44.2854814087824,6.55095487833023,44.2854814087824,6.55095487833023,44.2854814087824,6.55095487833023,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-l-observatoire-poma-3899.html,,0.10497237569060773,19,11,181,555.1204419889506,0.0,1268.8999999999999,181,1,19,19.0
TKD de la Combe Sainte-Marie,Valberg,44.08030985544815,6.935878694057465,44.08030985544815,6.935878694057465,44.08030985544815,6.935878694057465,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-combe-sainte-marie-altim-7124.html,1818.0,0.06077348066298342,11,11,181,810.5933701657453,0.0,1789.3,181,1,11,11.0
TKD d'Andorra,Ascou Pailhères,42.72762728145771,1.9581413269042969,42.72762728145771,1.9581413269042969,42.72762728145771,1.9581413269042969,https://www.remontees-mecaniques.net/bdd/reportage-tkd-d-andorra-transcable-3034.html,1550.0,0.17679558011049723,32,21,181,328.65193370165724,0.0,632.0,181,1,32,32.0
TCD6 de Bonascre,Ax 3 Domaines,42.699315246009625,1.8122988939285278,42.699315246009625,1.8122988939285278,42.699315246009625,1.8122988939285278,https://www.remontees-mecaniques.net/bdd/reportage-tcd6-de-bonascre-poma-1056.html,1702.0,0.06077348066298342,11,11,181,2285.327624309392,0.0,4450.100000000001,181,1,11,11.0
TKE du Gypaète,Ax 3 Domaines,42.70007613083592,1.8138867616653442,42.70007613083592,1.8138867616653442,42.70007613083592,1.8138867616653442,https://www.remontees-mecaniques.net/bdd/reportage-tke-du-gypaete-axet-idm-6275.html,1387.0,0.06077348066298342,11,11,181,2285.327624309392,0.0,4450.100000000001,181,1,11,11.0
TKD de l'Étoile 1 & 2,Barèges (Grand Tourmalet),42.89437606846415,0.07850021123886108,42.89437606846415,0.07850021123886108,42.89437606846415,0.07850021123886108,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-l-etoile-1-2-poma-4696.html,,0.11049723756906077,20,12,181,1276.030939226519,0.0,2648.0,181,1,20,20.0
TSF4 du Tournaboup,Barèges (Grand Tourmalet),42.90322486675314,0.10297402739524841,42.90322486675314,0.10297402739524841,42.90322486675314,0.10297402739524841,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-du-tournaboup-poma-1824.html,,0.11049723756906077,20,12,181,1276.030939226519,0.0,2648.0,181,1,20,20.0
TKD du Cortail,La Mongie (Grand Tourmalet),42.909338804556704,0.17754077911376956,42.909338804556704,0.17754077911376956,42.909338804556704,0.17754077911376956,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-cortail-poma-7987.html,,0.06629834254143646,12,11,181,2534.767955801105,0.0,5395.5,181,1,12,12.0
TKD Pierres Blanches,Le Mourtis,42.91131706010095,0.7659906148910522,42.91131706010095,0.7659906148910522,42.91131706010095,0.7659906148910522,https://www.remontees-mecaniques.net/bdd/reportage-tkd-pierres-blanches-montaz-mautino-2710.html,,0.19889502762430938,36,21,181,694.8994475138111,0.0,1373.4000000000003,181,1,36,36.0
TKD Batinore,Le Mourtis,42.8978668141465,0.768761336803436,42.8978668141465,0.768761336803436,42.8978668141465,0.768761336803436,https://www.remontees-mecaniques.net/bdd/reportage-tkd-batinore-poma-5001.html,,0.19889502762430938,36,21,181,694.8994475138111,0.0,1373.4000000000003,181,1,36,36.0
TKD Pradeilles 1 & 2,Les Monts d'Olmes,42.84247694034893,1.7445731163024902,42.84247694034893,1.7445731163024902,42.84247694034893,1.7445731163024902,https://www.remontees-mecaniques.net/bdd/reportage-tkd-pradeilles-1-2-montaz-mautino-3598.html,,0.19889502762430938,36,21,181,408.23149171270677,0.0,669.2000000000002,181,1,36,36.0
TSF3 de Hount-Estrete,Luchon - Superbagnères,42.7714277207996,0.555160939693451,42.7714277207996,0.555160939693451,42.7714277207996,0.555160939693451,https://www.remontees-mecaniques.net/bdd/reportage-tsf3-de-hount-estrete-skirail-449.html,,0.06629834254143646,12,11,181,1490.0850828729276,0.0,2979.0999999999985,181,1,12,12.0
TSD6 de Serre Doumenge,Peyragudes,42.775068156886405,0.4704514145851135,42.775068156886405,0.4704514145851135,42.775068156886405,0.4704514145851135,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-serre-doumenge-poma-2345.html,,0.06629834254143646,12,11,181,2113.4707182320444,0.0,4444.300000000001,181,1,12,12.0
TKD Gentianes,Saint-Lary-Soulan,42.8279730487174,0.219415426254272,42.8279730487174,0.219415426254272,42.8279730487174,0.219415426254272,https://www.remontees-mecaniques.net/bdd/reportage-tkd-gentianes-poma-4654.html,,0.06629834254143646,12,11,181,4065.829281767956,0.0,8548.599999999999,181,1,12,12.0
TSF4 de la Dore,Le Mont-Dore (Le Sancy),45.5405934645197,2.81695783138275,45.5405934645197,2.81695783138275,45.5405934645197,2.81695783138275,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-la-dore-gmm-3100.html,,0.10497237569060773,19,19,181,815.5580110497226,0.0,1665.2999999999997,181,1,19,19.0
TKD de la Bergerie,Super-Besse (Le Sancy),45.51669316176876,2.841736078262329,45.51669316176876,2.841736078262329,45.51669316176876,2.841736078262329,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-bergerie-poma-3103.html,,0.11049723756906077,20,19,181,673.334254143646,0.0,1377.0000000000002,181,1,20,20.0
FUN D de la Perdrix,Super-Besse (Le Sancy),45.5120874357483,2.85280287265778,45.5120874357483,2.85280287265778,45.5120874357483,2.85280287265778,https://www.remontees-mecaniques.net/bdd/reportage-fun-d-de-la-perdrix-poma-2412.html,,0.11049723756906077,20,19,181,673.334254143646,0.0,1377.0000000000002,181,1,20,20.0
TKD de Monthoisey,Lélex - Crozet (Monts Jura),46.2934078189635,5.96056312322617,46.2934078189635,5.96056312322617,46.2934078189635,5.96056312322617,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-monthoisey-montagner-2798.html,,0.11049723756906077,20,20,181,686.9038674033155,0.0,1216.7999999999997,181,1,20,20.0
TKF Baby de la Meuse,Les Fourgs,46.82967088088714,6.404301881266293,46.82967088088714,6.404301881266293,46.82967088088714,6.404301881266293,https://www.remontees-mecaniques.net/bdd/reportage-tkf-baby-de-la-meuse-poma-9016.html,1104.5,0.11049723756906077,20,20,181,439.69613259668506,0.0,730.0,181,1,20,20.0
TKD Baby Balancier,Les Rousses - Les Tuffes (Dôle-Tuffes - Jura sur Léman),46.447177679613,6.07835501432419,46.447177679613,6.07835501432419,46.447177679613,6.07835501432419,https://www.remontees-mecaniques.net/bdd/reportage-tkd-baby-balancier-montagner-4723.html,1214.5,0.11049723756906077,20,20,181,993.0779005524872,0.0,1793.7,181,1,20,20.0
TKF de la Petite Meurthe,Le Grand Valtin,48.092699831692066,6.996971368789673,48.092699831692066,6.996971368789673,48.092699831692066,6.996971368789673,https://www.remontees-mecaniques.net/bdd/reportage-tkf-de-la-petite-meurthe-poma-5486.html,895.5,0.287292817679558,52,48,181,70.36740331491721,0.0,112.19999999999996,181,1,52,52.0
TKD de la Combe,Le Grand-Ballon,47.89365783374063,7.111354172229767,47.89365783374063,7.111354172229767,47.89365783374063,7.111354172229767,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-combe-montaz-mautino-gmm-8314.html,,0.11049723756906077,20,20,181,211.57624309392284,0.0,343.8,181,1,20,20.0
